ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	PWK_logFC	PWK_FDR	B6J_logFC	B6J_FDR	CAST_logFC	CAST_FDR
ENSMUSG00000081604	Gm11518	NA	NA	NA	-3.3298186675648624	4.623637185914365e-14	0.7924378454284433	0.004665772342289515	0.7742335849267393	0.0023556395081973957
ENSMUSG00000083716	Gm13436	NA	NA	NA	-4.630611862775931	5.940285180985118e-14	0.03613602739711896	0.9714088266616497	-0.7375328382429022	0.015614345428542026
ENSMUSG00000056737	Capg	Capg	12332	capping protein (actin filament), gelsolin-like	2.6110604807204987	9.98899568712613e-14	0.4685039121738754	0.4567706302943089	2.5033847252938703	3.4127587936163383e-13
ENSMUSG00000021361	Tmem14c	Tmem14c	66154	transmembrane protein 14C	4.044845679748369	1.8694672408843101e-13	3.930660056042697	4.6972731622779525e-12	3.2178301622635144	3.1803090484877263e-9
ENSMUSG00000029915	Clec5a	Clec5a	23845	C-type lectin domain family 5, member a	-4.430115849516449	3.2888204360355867e-13	-0.17096053418502033	0.7948574858752573	-2.7697020230475564	3.70823106417639e-9
ENSMUSG00000036908	Unc93b1	Unc93b1	54445	unc-93 homolog B1, TLR signaling regulator	2.006665245825513	3.8988921992002034e-13	0.25341409304293916	0.4720999801374586	0.21274409798309107	0.4623539190427497
ENSMUSG00000027315	Spint1	Spint1	20732	serine protease inhibitor, Kunitz type 1	8.710616983059058	5.98727573724288e-13	7.474336856497308	3.1716416106302064e-8	0.0697297488157281	0.9999984152650183
ENSMUSG00000050493	Fam167b	Fam167b	230766	family with sequence similarity 167, member B	-3.512597080117033	1.150302908674489e-12	-0.8712558357773913	0.02212591631258267	-2.3642239799153812	1.0706829017210882e-8
ENSMUSG00000038400	Pmepa1	Pmepa1	65112	prostate transmembrane protein, androgen induced 1	-2.912397634335743	1.219687185053279e-12	-1.0234019573374837	3.3255348437286926e-4	-0.9199155601925725	4.013105447119175e-4
ENSMUSG00000042684	Npl	Npl	74091	N-acetylneuraminate pyruvate lyase	-3.1989419650701407	1.2291580230249866e-12	-1.7869149343637831	2.2321675354935954e-6	-1.990474018953957	2.9224077423181914e-8
ENSMUSG00000018217	Pmp22	Pmp22	18858	peripheral myelin protein 22	-2.1995051830498227	1.5233529895158667e-12	-0.43823257460797527	0.14177431978187227	-0.8163490665188872	4.286348424041136e-4
ENSMUSG00000049086	Bmyc	Bmyc	107771	brain expressed myelocytomatosis oncogene	-2.321809548968154	1.8484505075393257e-12	0.04062377981282039	0.96088126248493555	-0.44356883912574785	0.079424616532284
ENSMUSG00000017707	Serinc3	Serinc3	26943	serine incorporator 3	-1.6382918266865787	5.114089197063938e-12	0.0060731422935147005	0.9974347185495213	0.21590669027404452	0.3131913556326563
ENSMUSG00000033685	Ucp2	Ucp2	22228	uncoupling protein 2 (mitochondrial, proton carrier)	-2.1301064425162957	6.482883456252712e-12	-0.12528960555142651	0.789543843556849	0.4333943202657132	0.06088761670334298
ENSMUSG00000022415	Syngr1	Syngr1	20972	synaptogyrin 1	-1.9210193807604274	9.001001760676025e-12	0.765558798028276	4.2042932445618875e-4	-0.3711448880267758	0.10985111471094375
ENSMUSG00000092358	Gm20430	NA	NA	NA	5.782744433919537	9.40409553525473e-12	5.341848347267736	5.19807004583626e-9	5.093014290603939	8.965515211664056e-9
ENSMUSG00000103653	Gm3934	NA	NA	NA	-7.5479673593142325	9.40409553525473e-12	0.24181445248984942	0.7350684485757836	0.45635583052076695	0.275084501826431
ENSMUSG00000020841	Cpd	Cpd	12874	carboxypeptidase D	-3.5867583003285426	2.26630441732156e-11	-2.9607240551263256	4.5812450791939765e-8	-2.597539698022887	1.2514389931903035e-8
ENSMUSG00000105388	Rpl36a-ps2	NA	NA	NA	-3.4958518613651757	2.303882207084972e-11	0.3069869249004836	0.48679823266313393	0.5187124189094079	0.08776267155527116
ENSMUSG00000030122	Ptms	Ptms	69202	parathymosin	-1.760604707235525	2.4124105420647854e-11	0.014170396764734127	0.9860359139277982	-0.5788857259394741	0.0055137804881793566
ENSMUSG00000029484	Anxa3	Anxa3	11745	annexin A3	-1.6144659768489462	3.4572185352619435e-11	-0.07335757966577207	0.8649521244944056	-0.9705860137943314	1.277786781418759e-6
ENSMUSG00000061684	Rpl21-ps8	NA	NA	NA	-7.714332287553919	5.853076815861902e-11	-5.424698728724875	1.8047262002069286e-7	-7.465036188103769	3.051986664591177e-9
ENSMUSG00000082423	Gm15148	NA	NA	NA	7.021579225419808	6.493212949059262e-11	-0.8562411678351997	0.8226928356674501	1.5162923190051973	0.5651905378657922
ENSMUSG00000035686	Thrsp	Thrsp	21835	thyroid hormone responsive	-4.856805843202619	1.4494440608893398e-10	0.26407597525458504	0.6988646380227117	0.10437543041093408	0.858753654888113
ENSMUSG00000008683	Rps15a	Rps15a	267019	ribosomal protein S15A	1.663277388523109	2.2474969838531052e-10	1.4509122304886213	6.936222904130255e-9	1.2972475116458648	3.225532229290626e-8
ENSMUSG00000047963	Stbd1	Stbd1	52331	starch binding domain 1	5.510651604167634	2.9889290466164663e-10	1.2740600014847978	0.6092689188359335	3.3304577137524465	0.0013602763542553335
ENSMUSG00000001418	Glmp	Glmp	56700	glycosylated lysosomal membrane protein	-4.633839327092108	3.1248027509474633e-10	0.13149354839971844	0.8718495116305055	-0.6158700583073763	0.14060324210949232
ENSMUSG00000064215	Ifi27	Ifi27	52668	interferon, alpha-inducible protein 27	-3.7986310126505494	4.408874317778442e-10	-0.298199448284689	0.6443784617464695	-0.469369873004307	0.26738604471436994
ENSMUSG00000082884	Gm13339	NA	NA	NA	9.270388352103971	5.797345422218173e-10	-0.9022241948314588	0.8465232182971235	8.996257505897177	5.352354596021556e-10
ENSMUSG00000056888	Glipr1	Glipr1	73690	GLI pathogenesis-related 1 (glioma)	-7.475164981122755	7.624632536772737e-10	-2.0397329131531836	0.0023031870707505907	-3.410715056456647	1.44630742138002e-6
ENSMUSG00000033917	Gde1	Gde1	56209	glycerophosphodiester phosphodiesterase 1	2.9603756843335547	8.299300897334052e-10	0.802057792864298	0.3797811813357336	2.663209885930944	3.934222060335255e-8
ENSMUSG00000029810	Tmem176b	Tmem176b	65963	transmembrane protein 176B	-2.9296097281132423	8.674087400071214e-10	0.21024503401372924	0.6791567638939211	-0.498676671409895	0.12026850091251813
ENSMUSG00000022332	Khdrbs3	Khdrbs3	13992	KH domain containing, RNA binding, signal transduction associated 3	-5.890748656962857	8.902290960258651e-10	-0.3732758203918017	0.6535460749429727	-0.3800778590495571	0.523034802081406
ENSMUSG00000026249	Serpine2	Serpine2	20720	serine (or cysteine) peptidase inhibitor, clade E, member 2	-2.18467980313599	9.583194536828801e-10	0.9451858924278476	3.6235074868553745e-4	0.3506257404807691	0.23215687466052817
ENSMUSG00000101496	Gm8885	NA	NA	NA	5.434312491027073	1.073901599527271e-9	-4.047512832482322	0.21388064020838038	-4.010705270595535	0.10045283412429999
ENSMUSG00000032359	Ctsh	Ctsh	13036	cathepsin H	1.3549395933188304	1.678990925802577e-9	0.3666679320361513	0.15495569236915865	0.06413843162529738	0.8420142016802425
ENSMUSG00000079110	Capn3	Capn3	12335	calpain 3	4.323921292879691	1.888279368399656e-9	4.035245625036983	2.086637598344106e-7	1.6974455545301441	0.1174617292213435
ENSMUSG00000073421	H2-Ab1	H2-Ab1	14961	histocompatibility 2, class II antigen A, beta 1	-3.7992521932075176	2.4584821645244472e-9	-1.7168463863890528	0.0016195641015644272	-1.0123360451483137	0.023477819166109488
ENSMUSG00000096449	Gm4076	NA	NA	NA	7.688959137966293	2.4584821645244472e-9	0.03214790872740408	1	6.494604492007185	4.824344984982623e-6
ENSMUSG00000028080	Lrba	Lrba	80877	LPS-responsive beige-like anchor	-2.712250974233874	2.4584821645244472e-9	-0.4660633039165495	0.3510524753784362	-4.029181647972575	2.1050698602923447e-11
ENSMUSG00000043943	Naalad2	Naalad2	72560	N-acetylated alpha-linked acidic dipeptidase 2	-5.857669556301353	2.7608167087869305e-9	-0.3020467776231115	0.7430911773999666	-7.303778931939598	8.525651320178953e-9
ENSMUSG00000070343	Gm10288	NA	NA	NA	-7.4004570886046865	2.8194456400194014e-09	0.724870979093063	0.08755570683695131	-10.619522537462196	3.00075945412892e-9
ENSMUSG00000064345	mt-Nd2	ND2	17717	NADH dehydrogenase subunit 2	-3.757286933957055	3.328071664357881e-9	0.3815168277897079	0.4284118764450408	-2.9731245296102524	1.2514389931903035e-8
ENSMUSG00000104222	Gm7292	NA	NA	NA	-2.3897099297730393	3.3900241840779697e-9	-1.2809738603810483	9.328098399911853e-4	-0.12147388269632137	0.8322737221829157
ENSMUSG00000004837	Grap	Grap	71520	GRB2-related adaptor protein	-2.633631072189033	3.647739702809462e-9	-1.1964472278692417	0.004023117200420265	-1.5700012070656577	3.5624847216628155e-5
ENSMUSG00000021423	Ly86	Ly86	17084	lymphocyte antigen 86	-1.318624145800559	3.647739702809462e-9	0.24060182240573036	0.3754354203809341	-0.8678922518039973	4.923628404549569e-6
ENSMUSG00000084830	Gm14539	NA	NA	NA	-6.8434691789153455	7.125261849437702e-9	0.11869562561125249	0.9319463382947213	-0.4330277103007681	0.5209145256775437
ENSMUSG00000083424	Rpl35a-ps4	NA	NA	NA	-4.573941026313271	7.339527171031851e-9	-3.2211156445318463	2.2321675354935954e-6	1.0232502905123886	0.003363163843698802
ENSMUSG00000027399	Il1a	Il1a	16175	interleukin 1 alpha	-7.1130731759264965	8.543961046949079e-9	-0.6310427864040988	0.4641365687328383	-1.2570112697649336	0.04211760016715882
ENSMUSG00000030054	Gp9	Gp9	54368	glycoprotein 9 (platelet)	-3.5937127806244127	8.973498323710044e-9	-0.9547747112162783	0.08957319640041618	-0.015165413879631667	0.9813119496503467
ENSMUSG00000021087	Rtn1	Rtn1	104001	reticulon 1	-2.668699925623578	1.3373095938021632e-8	-1.0328545285285675	0.025261617362300422	-3.8584217618543426	6.418861403722176e-10
ENSMUSG00000062683	Atp5g2	Atp5g2	67942	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C2 (subunit 9)	2.6308643699272527	1.65862153829236e-8	-0.19132899120374794	0.895155572024619	0.1954895144303217	0.8140869487494158
ENSMUSG00000001123	Lgals9	Lgals9	16859	lectin, galactose binding, soluble 9	-2.852775304278232	2.05102930809675e-8	7.780217541984286e-4	1	-0.187677113889534	0.7221574806122089
ENSMUSG00000082475	Gm7206	NA	NA	NA	4.7700277074447595	2.068390203058222e-8	4.852328971695119	4.1077905869692136e-8	4.20016699495237	2.008351766415212e-7
ENSMUSG00000038763	Alpk3	Alpk3	116904	alpha-kinase 3	-7.535748348309663	2.0927900700888e-8	-7.491926923256758	1.9127271334525155e-6	-7.332302980156808	2.0966048554611576e-7
ENSMUSG00000023153	Tmem52	Tmem52	69671	transmembrane protein 52	5.0444444740042425	2.8842705646294527e-8	1.287056031852635	0.6196215207436158	2.499437754657814	0.05015205167143474
ENSMUSG00000028976	Slc2a5	Slc2a5	56485	solute carrier family 2 (facilitated glucose transporter), member 5	1.7048803578416116	3.159094396017873e-8	0.05011573295439281	0.962479614476872	-0.3374287966350471	0.3795367274137466
ENSMUSG00000030104	Edem1	Edem1	192193	ER degradation enhancer, mannosidase alpha-like 1	-1.6283474004287413	3.8726703187754734e-8	-1.1950863088572765	8.820147347928743e-5	-1.2962988521663015	3.050462711691483e-6
ENSMUSG00000028871	Rspo1	Rspo1	192199	R-spondin 1	-7.076124210337705	3.8726703187754734e-8	-4.909667944138769	2.1640679923703558e-5	-5.177953193232494	1.0316545058960904e-6
ENSMUSG00000034868	Myl12b	Myl12b	67938	myosin, light chain 12B, regulatory	1.3527252641668033	4.0330018719791595e-8	1.109607744994497	1.3764449837080633e-5	0.6526992578711494	0.007051610731605545
ENSMUSG00000105814	Mir703	Mir703	735265	microRNA 703	-5.483966902370088	5.445246921933539e-8	0.17760882293048347	0.8649521244944056	-7.265068142479166	2.7616523737039047e-8
ENSMUSG00000095597	Gm6472	LOC102638448	102638448	40S ribosomal protein S7 pseudogene	1.1759756403709172	6.722783593442636e-8	1.1141586228208973	1.7098226757644846e-7	1.4545921040468022	3.984282061470336e-11
ENSMUSG00000100783	2310047D07Rik	NA	NA	NA	4.509221518837359	7.660590240396407e-8	-0.9399601582978945	0.7923027931686047	0.6616142104160778	0.7285619678894634
ENSMUSG00000036896	C1qc	C1qc	12262	complement component 1, q subcomponent, C chain	1.0650716328185794	7.839848356812645e-8	1.492916491486742	2.240221412050286e-12	0.9594005092227083	1.548078888664324e-7
ENSMUSG00000024677	Ms4a6b	Ms4a6b	69774	membrane-spanning 4-domains, subfamily A, member 6B	2.5797703940178924	7.839848356812645e-8	2.4456229830476492	3.5734926004383845e-6	1.525037209567353	0.004930784819936553
ENSMUSG00000041707	1810011H11Rik	Tmem273	69069	transmembrane protein 273	-3.1285538021429664	8.694378738006278e-8	-0.5226377221183026	0.4284118764450408	-1.3815059915403267	0.0031810308502949153
ENSMUSG00000048578	Mlec	Mlec	109154	malectin	1.5224844537387845	1.0424315554411464e-7	-0.20157969314468305	0.789543843556849	0.5552318310774118	0.08307103129359916
ENSMUSG00000051456	Hspb3	Hspb3	56534	heat shock protein 3	-6.472063286599086	1.0505338001958174e-7	-0.7276744598186573	0.4235641518382183	1.0897549597846328	0.02361911358385944
ENSMUSG00000091955	Gm9844	NA	NA	NA	-2.6029072270160163	1.058026878308464e-7	0.4393813971284577	0.38038619032721493	-2.0983058589721666	4.360538330540571e-6
ENSMUSG00000039682	Lap3	Lap3	66988	leucine aminopeptidase 3	2.2205415485849818	1.058026878308464e-7	2.1912188274027726	1.1942456948936033e-6	2.0673171429452815	9.662238504749209e-7
ENSMUSG00000024646	Cyb5a	Cyb5a	109672	cytochrome b5 type A (microsomal)	1.1725725428743154	1.058026878308464e-7	0.008646094184569067	0.996620051073833	-0.38282539435306023	0.12964998759648175
ENSMUSG00000107176	Gm9794	NA	NA	NA	4.171024310988067	1.2287137894048923e-7	0.06937135641645355	0.9730042918828153	4.347382570027399	3.553207763082355e-8
ENSMUSG00000083496	Gm11263	NA	NA	NA	-3.078594376778225	1.2287137894048923e-7	0.48344913103707987	0.37123570998321886	-6.6252444497638505	6.339743247949418e-11
ENSMUSG00000024084	Qpct	Qpct	70536	glutaminyl-peptide cyclotransferase (glutaminyl cyclase)	-2.768276773879149	1.3167741374220893e-7	-4.971222197977972	1.55965255115522e-8	-7.927267749638728	3.3542998668648805e-11
ENSMUSG00000083596	Rpl21-ps15	NA	NA	NA	7.312333243635881	1.4151530744719997e-7	-0.01162788570433635	1	-0.01570524299844524	0.976707948768463
ENSMUSG00000066456	Hmgn3	Hmgn3	94353	high mobility group nucleosomal binding domain 3	-6.658321687923099	1.4151530744719997e-7	-1.0814785159986837	0.21721730742928133	-1.987124113663292	0.004372356627852272
ENSMUSG00000020898	Ctc1	Ctc1	68964	CTS telomere maintenance complex component 1	-2.2164204238523166	1.4432036319373677e-7	-0.4740234883188088	0.35742952789784926	-2.930362390011083	5.850068819332526e-9
ENSMUSG00000025508	Rplp2	Rplp2	67186	ribosomal protein, large P2	1.0409550359513042	1.7278359601562584e-7	0.6739488588873493	4.32731567585688e-4	0.9325104325897567	4.200405417898681e-7
ENSMUSG00000083563	Gm13340	NA	NA	NA	9.639809682988268	1.7278359601562584e-7	-1.892776723451959	0.8259486703585418	6.828105454211231	1.272131230087015e-4
ENSMUSG00000103464	Gm38246	NA	NA	NA	7.4741934964781445	1.751882578015401e-7	-0.01541861121110485	1	3.226878036817734	0.21987567972091868
ENSMUSG00000082419	Gm11425	NA	NA	NA	-7.396872700891204	2.1077460438938128e-7	-5.043800435545398	1.4096861269405128e-4	-7.273126851717861	3.2820144626209012e-6
ENSMUSG00000087679	C330006A16Rik	Tmem250-ps	109299	transmembrane protein 250, pseudogene	-2.4843457909873536	2.1077460438938128e-7	0.01868619535464958	0.9916141267972773	-0.7162681460527184	0.07731481456334559
ENSMUSG00000028413	B4galt1	B4galt1	14595	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	-2.1767570150546725	2.423248417222117e-7	-0.4119403385927439	0.4347334965619832	-1.0753943341720085	0.002922025757288488
ENSMUSG00000059291	Rpl11	Rpl11	67025	ribosomal protein L11	1.4199110402560564	2.624598111691259e-7	0.1568259936174748	0.7341424563072738	0.9537570237989549	1.0242194421309077e-4
ENSMUSG00000051652	Lrrc3	Lrrc3	237387	leucine rich repeat containing 3	-3.7740465012086903	3.0600199047270403e-7	-0.5172999132393578	0.5125352925391252	-5.590367043442523	9.633748898532665e-8
ENSMUSG00000074884	Serf2	Serf2	378702	small EDRK-rich factor 2	1.0640042384095885	3.9110772509094865e-7	-0.137658254397123	0.713913085878387	0.6554404291875182	6.641551859633418e-4
ENSMUSG00000008763	Man1a2	Man1a2	17156	mannosidase, alpha, class 1A, member 2	1.2305992286415515	4.0873011228224987e-7	0.07968994999848723	0.9139235711481435	0.5058370012522414	0.05173634905555713
ENSMUSG00000031278	Acsl4	Acsl4	50790	acyl-CoA synthetase long-chain family member 4	-2.527462770777397	4.40867666797909e-7	-1.0734509728492185	0.03996856572786302	-1.914927292391047	5.7467173604098217e-5
ENSMUSG00000026458	Ppfia4	Ppfia4	68507	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4	-1.3934242032453872	4.40867666797909e-7	0.0783946688010454	0.8926450778798792	-4.254988709633606	9.835519852299181e-17
ENSMUSG00000087412	Gm15501	NA	NA	NA	10.819336272484923	5.132671220508386e-7	9.437501944146485	4.300308362313456e-5	11.051834386176676	2.1002454978802716e-7
ENSMUSG00000030793	Pycard	Pycard	66824	PYD and CARD domain containing	1.39853384979094	5.640205859140006e-7	1.6434764698555286	2.3369557865284024e-8	1.5680732154541004	1.566799229661556e-8
ENSMUSG00000032412	Atp1b3	Atp1b3	11933	ATPase, Na+/K+ transporting, beta 3 polypeptide	1.6244917439059106	5.715474164389603e-7	-0.1598219751951083	0.8522515963653051	0.13956766303957222	0.7970286233898616
ENSMUSG00000038274	Fau	Fau	14109	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)	5.155456384667477	6.037956233869109e-7	1.1981440545294053	0.21334803810563274	5.321633998863381	2.3715286075466618e-7
ENSMUSG00000033467	Crlf2	Crlf2	57914	cytokine receptor-like factor 2	-2.6675471980240606	7.434088709128037e-7	1.4124725287230029	9.413690324749956e-5	-1.8186345333793268	1.7964995475921227e-4
ENSMUSG00000109357	RP23-383B18.1	NA	NA	NA	2.2903282144216632	7.434088709128037e-7	0.13514772378587805	0.9410414863461134	2.331160528010973	3.8622164857707785e-7
ENSMUSG00000026748	Plxdc2	Plxdc2	67448	plexin domain containing 2	-1.035806663441823	7.807096836125733e-7	-0.2385978137168186	0.3958128607607704	0.05261754166139986	0.8598193523683132
ENSMUSG00000032667	Pon2	Pon2	330260	paraoxonase 2	1.3261285936014813	8.817560008519977e-7	-0.11664778617517105	0.8706269370561976	-1.940389645239251	8.235330377219743e-7
ENSMUSG00000029919	Hpgds	Hpgds	54486	hematopoietic prostaglandin D synthase	-1.340997187612307	8.993907813410227e-7	0.010685943279507287	0.9942614359296987	-1.121075626180436	1.787843781104119e-5
ENSMUSG00000059070	Rpl18	Rpl18	19899	ribosomal protein L18	1.067555352842068	9.366991699789517e-7	0.7097675747340275	0.0010759539846808151	1.1094793773834322	9.415168138671308e-8
ENSMUSG00000108231	Gm4045	NA	NA	NA	5.079941754632834	9.366991699789517e-7	2.356511917537205	0.2885667323295687	5.148795490035622	8.774819386641526e-7
ENSMUSG00000082035	Rpl17-ps8	Rpl17-ps8	102632403	ribosomal protein L17, pseudogene 8	-7.527735667274649	9.389520453390569e-7	-4.506228544150857	3.397001592598848e-5	-5.944190430429935	1.2768188533932557e-6
ENSMUSG00000064267	Hvcn1	Hvcn1	74096	hydrogen voltage-gated channel 1	1.5074658873861997	9.494640594606836e-7	0.4818186799798451	0.35024656471160714	0.6441826963364318	0.06950599029795858
ENSMUSG00000045287	Rtn4rl1	Rtn4rl1	237847	reticulon 4 receptor-like 1	-6.522988413222338	9.740851981994297e-7	0.09186595784477433	0.9644603964590963	-1.6574760221556604	0.03162605860946364
ENSMUSG00000082128	Gm11824	NA	NA	NA	-6.599775772572556	1.04107200249439e-6	0.05436892159881637	0.9840083550175733	-3.753333295591593	1.6897811940573453e-4
ENSMUSG00000021556	Golm1	Golm1	105348	golgi membrane protein 1	1.0668437016762236	1.050759331032205e-6	-0.43727063350611356	0.12929065671118337	0.3166437030433306	0.1846381217092355
ENSMUSG00000027611	Procr	Procr	19124	protein C receptor, endothelial	-3.1831809675374685	1.0806773732872095e-6	-7.413431131811775	1.7098226757644846e-7	-2.2970825568459263	1.6969286393953088e-4
ENSMUSG00000018593	Sparc	Sparc	20692	secreted acidic cysteine rich glycoprotein	-1.0125389856084204	1.1218894524727694e-6	-0.8674776695973687	1.1440916677561236e-5	-0.5298211801357969	0.004010555707641689
ENSMUSG00000021477	Ctsl	Ctsl	13039	cathepsin L	1.0174720522753231	1.1451871409479734e-6	0.8024954861996848	9.413690324749956e-5	0.7059015581050962	2.3530268193628942e-4
ENSMUSG00000023367	Tmem176a	Tmem176a	66058	transmembrane protein 176A	-2.670972034714009	1.262405618006456e-6	0.6692962510600996	0.127598854301508	0.6572993792971146	0.07111495719644603
ENSMUSG00000042246	Tmc7	Tmc7	209760	transmembrane channel-like gene family 7	5.064829465988923	1.305642929601077e-6	2.023764411833186	0.4214841495084634	5.64726465110286	2.5658219369301982e-8
ENSMUSG00000022876	Samsn1	Samsn1	67742	SAM domain, SH3 domain and nuclear localization signals, 1	-1.8325233715067444	1.320947219734662e-6	-0.6694013125958055	0.13130399685579439	-0.45144137407625196	0.22746295365829905
ENSMUSG00000066724	Gm10175	NA	NA	NA	-1.2814581410447412	1.3663115141521172e-6	0.32133643777584575	0.3233586014464846	0.30764177177366236	0.23777794032682387
ENSMUSG00000081087	Rps15a-ps7	NA	NA	NA	-5.023263790941692	1.4580371784124928e-6	-0.22555994893324605	0.8263937664816343	-0.8522793807714679	0.14087233914138636
ENSMUSG00000060803	Gstp1	Gstp1	14870	glutathione S-transferase, pi 1	2.636192457808499	1.473719785473638e-6	0.34861877519867734	0.7969987502054353	0.7378186491098025	0.3068276437430727
ENSMUSG00000047945	Marcksl1	Marcksl1	17357	MARCKS-like 1	-3.826065080202656	1.5187252555785843e-6	-1.8841347693383776	0.010725455395505809	-1.3531855665450754	0.021663983787728356
ENSMUSG00000021939	Ctsb	Ctsb	13030	cathepsin B	-1.6110994794911746	1.5395990288853655e-6	0.6590271504247277	0.03429862745565795	-0.12133505363578417	0.7655009388499536
ENSMUSG00000079293	Clec7a	Clec7a	56644	C-type lectin domain family 7, member a	-4.403933014407128	1.6879828660463747e-6	0.9395904300239216	0.1275903368022389	-4.027505434101447	1.787843781104119e-5
ENSMUSG00000104577	Gm6641	NA	NA	NA	7.005749033455212	1.7975691918423348e-6	-0.036151523832517386	1	1.950532750528697	0.5192307647367598
ENSMUSG00000082064	Rpl5-ps2	NA	NA	NA	6.67226429928119	1.8295062203246314e-6	0.03675559256956707	1	6.718411885381399	2.0257675639725885e-6
ENSMUSG00000083619	Gm14414	NA	NA	NA	-1.3712795134330884	1.9351912534545383e-6	-3.159963800187852	1.64541212180187e-11	-7.539677955016313	2.1298641182575748e-17
