ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	CAST_vs_B6_logFC	CAST_vs_B6_FDR	PWK_vs_B6_logFC	PWK_vs_B6_FDR	WSB_vs_B6_logFC	WSB_vs_B6_FDR
ENSMUSG00000036305	Rpl39-ps	NA	NA	NA	7.0136686344038	6.433894153529143e-8	-7.822119158252316	0.6456255344230125	-0.1756449264773128	0.9614024216161944
ENSMUSG00000051212	Gpr183	Gpr183	321019	G protein-coupled receptor 183	-2.10386448336642	6.630670993449368e-8	-1.58299419329671	0.0023318468208520394	0.09866881079789518	0.8143988576640739
ENSMUSG00000072812	Ahnak2	Ahnak2	100041194	AHNAK nucleoprotein 2	10.1626203056887	6.678742639841088e-8	8.356815064971356	0.031917317869206915	6.643509356886123	0.07454182652461472
ENSMUSG00000022769	Sdf2l1	Sdf2l1	64136	stromal cell-derived factor 2-like 1	-2.1878954878324497	6.71575510673053e-8	-0.40190262769406876	0.5281079248590376	0.885517150478226	2.3135952527842376e-5
ENSMUSG00000025576	Rbfox3	Rbfox3	52897	RNA binding protein, fox-1 homolog (C. elegans) 3	10.051523525288552	7.48697854762541e-8	10.156961149531307	9.988916851364126e-6	3.5516989044371154	0.6811593497004256
ENSMUSG00000037443	Cep85	Cep85	70012	centrosomal protein 85	-1.5826412047151877	7.728625719894375e-8	-3.7472563695321464	1.4644672102537685e-10	-6.644714696528157	1.145120212474011e-25
ENSMUSG00000024340	Btnl2	Btnl2	547431	butyrophilin-like 2	10.66580896943822	8.371940918208717e-8	-0.20387757735136874	1	0.03993571059756377	1
ENSMUSG00000103880	Gm37009	NA	NA	NA	6.593368042165688	8.693751290446117e-8	0.2871327658870483	0.9817372407755961	0.13878905386807913	0.9900919978796504
ENSMUSG00000021728	Emb	Emb	13723	embigin	4.868920963228132	9.088671009052058e-8	1.977019468216607	0.5500860771414704	-1.3268103363947625	0.688809127770802
ENSMUSG00000107176	Gm9794	NA	NA	NA	6.195361936703417	9.613231399964833e-8	6.49493467251369	1.6496444092409476e-7	-0.12262965021506766	0.9643329048791275
ENSMUSG00000083424	Rpl35a-ps4	NA	NA	NA	6.3332097673444006	1.1801081261365266e-7	-1.0202500622994422	0.9006158367548205	5.472848059280428	9.72547894391354e-7
ENSMUSG00000066258	Trim12a	Trim12a	76681	tripartite motif-containing 12A	-3.91548741764036	1.200338229721401e-7	-3.655074755125128	4.8682331527793597e-4	-2.6609552927460007	8.38122486830829e-10
ENSMUSG00000022048	Dpysl2	Dpysl2	12934	dihydropyrimidinase-like 2	-1.5625037783679085	1.269574741364008e-7	-3.3530074402973984	2.712813264740736e-9	-0.7524027069549005	2.3434920922561105e-4
ENSMUSG00000097705	Gm26740	NA	NA	NA	-10.75114038302402	1.3629298836297588e-7	-10.765237338738972	3.6328393037501563e-4	-10.763218411453487	2.2336903920761874e-13
ENSMUSG00000066315	Gm12918	NA	NA	NA	-15.655447984664825	1.4604594223261432e-7	-5.271256159900756	2.4722268580487157e-5	-0.16253360098815423	0.8614410305097931
ENSMUSG00000019055	Plod1	Plod1	18822	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1	-2.676379371144937	1.5244742998846033e-7	-0.25409807587690536	0.7626072378599049	0.8264275725283351	2.5207192621328075e-4
ENSMUSG00000042286	Stab1	Stab1	192187	stabilin 1	-1.9403364842799085	1.6806224608694225e-7	-2.3156182653992317	2.7855833032421533e-5	-1.0892625192377707	6.201723109757801e-6
ENSMUSG00000028080	Lrba	Lrba	80877	LPS-responsive beige-like anchor	-2.970661589094511	2.4100395530592326e-7	-2.493330203449271	0.0013172839106271408	0.6657119959790821	0.008617114454390312
ENSMUSG00000105353	Gm42428	NA	NA	NA	-3.0675393577117505	2.8822636775463694e-7	-2.507417012866643	0.002101711221676914	-1.784645257131471	1.99636238042345e-7
ENSMUSG00000100280	Gm28417	NA	NA	NA	-5.1914353758058445	3.017755545189152e-7	-3.682031566733672	0.0022039336295184156	-0.3697170928576758	0.4151015012832609
ENSMUSG00000022505	Emp2	Emp2	13731	epithelial membrane protein 2	4.582364691309089	3.0849048078000445e-7	-5.767631389000622	0.6926751424640006	-5.889879190091712	0.146908026518555
ENSMUSG00000045287	Rtn4rl1	Rtn4rl1	237847	reticulon 4 receptor-like 1	-2.993836979588854	3.232721598737514e-7	-4.453831635670884	5.5702060518184285e-5	-1.6826860349978758	1.7774532407535117e-7
ENSMUSG00000024776	Stambpl1	Stambpl1	76630	STAM binding protein like 1	2.5487484115046333	3.719737537778905e-7	-0.37157643406990504	0.8850967488449901	0.972256403490569	0.0858222456684925
ENSMUSG00000109429	RP24-344N22.3	NA	NA	NA	1.448985152389736	3.7883087106262903e-7	0.3982294238817164	0.5504612186842447	0.3558765646806314	0.3056868115838001
ENSMUSG00000034663	Bmp2k	Bmp2k	140780	BMP2 inducible kinase	-1.3927325207253005	4.3257152940641525e-7	-1.167534531454832	9.89909664212732e-4	-0.24591783330459682	0.40488302215093774
ENSMUSG00000069515	Lyz1	Lyz1	17110	lysozyme 1	9.043000566387365	4.4307294450129156e-7	-5.414878342975409	0.886187216400181	1.8160224047911746	0.6787967802955729
ENSMUSG00000022106	Rcbtb2	Rcbtb2	105670	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2	-2.0157174503821387	5.722464860777683e-7	-0.8051568082091609	0.1512032842944459	-0.3344745303508519	0.26602537005429006
ENSMUSG00000105454	Gm43830	NA	NA	NA	-1.728335052511479	5.722464860777683e-7	-0.7102389210260055	0.1358138814865879	-0.41676774513023124	0.13655958832311926
ENSMUSG00000049436	Upk1b	Upk1b	22268	uroplakin 1B	-5.276908236489378	6.296084090432532e-7	-2.8772356643563892	0.014606114408806067	-3.674821524967227	1.0076772807294084e-10
ENSMUSG00000097585	Gm26529	E230029C05Rik	319711	RIKEN cDNA E230029C05 gene	-1.414583690788877	6.296084090432532e-7	-0.7699036616213916	0.037709992469674644	-0.48442371384635485	0.04024131465029453
ENSMUSG00000096979	Gm26880	NA	NA	NA	5.52528559134631	6.296084090432532e-7	2.219329994629916	0.4518847253170654	-2.467466644609675	0.4622163082002429
ENSMUSG00000078153	Psme2b	Psme2b	621823	protease (prosome, macropain) activator subunit 2B	-10.478636950061365	7.484432941266874e-7	-10.518746013663876	0.0011322386296464882	-0.28311075139741765	0.617252437991264
ENSMUSG00000038600	Atp6v0a4	Atp6v0a4	140494	ATPase, H+ transporting, lysosomal V0 subunit A4	10.09837073294445	8.062352877758581e-7	-0.029389085730265354	1	-0.0036626104525298697	1
ENSMUSG00000042246	Tmc7	Tmc7	209760	transmembrane channel-like gene family 7	3.2908325641326983	9.567134753884575e-7	2.585008322731488	0.01779348814570923	-0.24313281836965084	0.8966007624550923
ENSMUSG00000021928	Ebpl	Ebpl	68177	emopamil binding protein-like	2.1059366247880242	1.0787912190110707e-6	-0.21715533669879392	0.9159076905746223	1.8800129417650782	2.014057202319686e-7
ENSMUSG00000024672	Ms4a7	Ms4a7	109225	membrane-spanning 4-domains, subfamily A, member 7	-11.679941072909617	1.0787912190110707e-6	-11.722485179144044	5.465124764678042e-4	-3.8800120852193603	1.8136837644112616e-8
ENSMUSG00000109422	RP23-121N17.4	NA	NA	NA	4.9585370744650925	1.1623064307479842e-6	-5.357008626801381	0.7550759539639621	1.088832445297964	0.6701557979472113
ENSMUSG00000108173	Gm44231	NA	NA	NA	-2.5084284018842973	1.1623064307479842e-6	-1.8998497968578605	0.0058676303665377155	-2.309451018514831	8.830233551093529e-10
ENSMUSG00000021423	Ly86	Ly86	17084	lymphocyte antigen 86	-1.0664290845904874	1.3467993768366075e-6	-2.0873121383849784	1.1601835212673961e-11	-0.02116946686733515	0.9764362881183224
ENSMUSG00000035064	Eef2k	Eef2k	13631	eukaryotic elongation factor-2 kinase	-2.472293368505213	1.371542625396275e-6	-1.4661947472216925	0.03269333223880909	-0.3908779265254967	0.24962050319243667
ENSMUSG00000105207	Gm42927	NA	NA	NA	-3.348253063110532	1.5038517881287034e-6	-2.8775350231231585	1.871834851633252e-4	-0.06142489012768133	0.9456343630540006
ENSMUSG00000079671	2610203C22Rik	2610203C22Rik	72481	RIKEN cDNA 2610203C22 gene	-5.041526416839308	1.5110927957979184e-6	-10.54263241637153	6.44322686096359e-4	-0.5596017464108821	0.1994791097841521
ENSMUSG00000073412	Lst1	Lst1	16988	leukocyte specific transcript 1	1.1523950730880541	1.5110927957979184e-6	-0.7479558276858916	0.12801199979631303	0.2202426890714724	0.5029126244186434
ENSMUSG00000000628	Hk2	Hk2	15277	hexokinase 2	-2.069411671697007	1.7878816869462416e-6	-0.7758176109153502	0.21195261862779127	-0.3493672602013737	0.28154784915981107
ENSMUSG00000023452	Pisd	Pisd	320951	phosphatidylserine decarboxylase	1.2283595922985597	1.93714341659202e-6	0.26817071250711694	0.7130048612333745	-0.1832186196953228	0.6443119381392376
ENSMUSG00000078087	Rps12l1	NA	NA	NA	-9.640848753881752	2.0663971549308844e-6	-3.8879041011051845	0.0012897068521115617	0.08398088075900365	0.96091228681396
ENSMUSG00000082064	Rpl5-ps2	NA	NA	NA	10.056311840446037	2.0663971549308844e-6	11.000521233505411	2.1243934731114006e-7	0.10221692836543761	1
ENSMUSG00000041355	Ssr2	Ssr2	66256	signal sequence receptor, beta	1.1407570433906928	2.0663971549308844e-6	0.48637089460132105	0.33366023851996135	-0.2079008718607959	0.5423057299413324
ENSMUSG00000031995	St14	St14	19143	suppression of tumorigenicity 14 (colon carcinoma)	2.5038616346735347	2.0807961213965337e-6	1.1081615538467318	0.41101737561284907	1.1314140624345668	0.0453033462392822
ENSMUSG00000040181	Fmo1	Fmo1	14261	flavin containing monooxygenase 1	-5.0172361394273945	2.1563299716100526e-6	-2.412146803805313	0.030378527777588395	-3.2533086165746017	2.06256982056112e-9
ENSMUSG00000084416	Rpl10a-ps1	NA	NA	NA	-4.487008118406499	2.2821913189452727e-6	-14.297710947164685	9.988916851364126e-6	0.001309696719347706	1
ENSMUSG00000105703	Gm43305	NA	NA	NA	-2.6756839103697994	2.518304745160245e-6	-2.9632700514831702	9.224857213463713e-5	-1.5589861808884526	1.542731330619308e-5
ENSMUSG00000053477	Tcf4	Tcf4	21413	transcription factor 4	-1.3036891661834733	2.8218675786546433e-6	-0.7764074496503416	0.049476859442802425	0.05848050415134096	0.8882326420862996
ENSMUSG00000087370	Tmem170b	Tmem170b	621976	transmembrane protein 170B	-2.576551238891174	2.945942248910701e-6	-0.5374421591711213	0.5045697283030877	-0.009996190768890715	0.9953695797250321
ENSMUSG00000042249	Adrbk2	Grk3	320129	G protein-coupled receptor kinase 3	-10.33975907626339	3.2005775157913377e-6	-10.38013191237666	0.00272884925369572	-0.7623639564705796	0.1029228021321273
ENSMUSG00000078588	Ccdc24	Ccdc24	381546	coiled-coil domain containing 24	9.69550910103231	3.3692201554116193e-6	6.791124112286137	0.293509869575405	-0.021086599410302408	1
ENSMUSG00000036093	Arl5a	Arl5a	75423	ADP-ribosylation factor-like 5A	2.181644532270869	3.857900011165658e-6	0.7625207422615006	0.5558421858139989	0.040718408584348754	0.983187667950254
ENSMUSG00000003418	St8sia6	St8sia6	241230	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6	2.1053406442005134	4.12056045587957e-6	2.6794178416629433	1.2551461262245216e-6	2.573199040284361	1.4636913678771475e-11
ENSMUSG00000051439	Cd14	Cd14	12475	CD14 antigen	1.0500191097465583	4.340933422615234e-6	0.4265657690407977	0.2448476902144337	0.9203229941668606	1.5873989028097707e-5
ENSMUSG00000051504	Siglech	Siglech	233274	sialic acid binding Ig-like lectin H	-1.0605560976482717	5.149685596131898e-6	-1.2057868213274727	2.898272892412618e-5	-0.4620181321883125	0.054380014053102665
ENSMUSG00000097415	AU020206	NA	NA	NA	-2.3201220566030205	5.2778854937199286e-6	-1.1391568388737714	0.10335744011227428	-0.2949859229597802	0.4394630453681659
ENSMUSG00000056529	Ptafr	Ptafr	19204	platelet-activating factor receptor	-1.7352053421074047	5.3538432529661276e-6	-1.6332430004488805	0.0033063894928365535	0.2372330624572446	0.4719036646269511
ENSMUSG00000028950	Tas1r1	Tas1r1	110326	taste receptor, type 1, member 1	9.732802139778398	5.4879108102606825e-6	0.4792449827562458	1	-0.041866147526120785	1
ENSMUSG00000049775	Tmsb4x	Tmsb4x	19241	thymosin, beta 4, X chromosome	0.7683559908194212	5.912357460786964e-6	0.46300791285059006	0.02445556261594813	0.4850393798484673	0.0060449436023423
ENSMUSG00000038235	F11r	F11r	16456	F11 receptor	-1.0782541593170676	5.9770124718619786e-6	-0.43431924895952745	0.23960526069291935	-0.6623885667270262	3.676911353108249e-4
ENSMUSG00000079110	Capn3	Capn3	12335	calpain 3	-2.1583131732538154	6.596443393548251e-6	-0.3267148910973133	0.695347022844904	-3.888644261806461	2.078618283725971e-15
ENSMUSG00000027111	Itga6	Itga6	16403	integrin alpha 6	-1.356272112975874	6.746358083209764e-6	-0.7561265444985257	0.08398781645054329	-1.8496365440938947	2.231830453148753e-12
ENSMUSG00000076431	Sox4	Sox4	20677	SRY (sex determining region Y)-box 4	-1.7232688197231718	7.110508246803663e-6	-1.8488374302729205	0.001366742203326133	-0.8270680877617806	9.189319585462934e-4
ENSMUSG00000100627	A830008E24Rik	NA	NA	NA	-4.977716308658112	7.159723442548347e-6	-3.5506569542885233	0.01683632906236408	-3.786762555406612	1.0089590960317566e-9
ENSMUSG00000004207	Psap	Psap	19156	prosaposin	0.8847399510737008	7.159723442548347e-6	0.4626778409652624	0.07068186133571774	0.7318013102663417	1.6452919042161994e-4
ENSMUSG00000044350	Lacc1	Lacc1	210808	laccase domain containing 1	-1.77045104093537	7.609996129845506e-6	-0.7495119083007806	0.1967477520325121	-0.42547278038973224	0.13980455248782023
ENSMUSG00000031613	Hpgd	Hpgd	15446	hydroxyprostaglandin dehydrogenase 15 (NAD)	-5.339257197196409	7.695554951610678e-6	-1.8246057516867473	0.04035718562062195	-0.7189862378409712	0.14336262364362137
ENSMUSG00000020399	Havcr2	Havcr2	171285	hepatitis A virus cellular receptor 2	1.1801202793295962	7.707519533220278e-6	-0.10022992703887529	0.9346199991011782	0.8143169971158206	3.229069293088264e-4
ENSMUSG00000042770	Hebp1	Hebp1	15199	heme binding protein 1	1.4203632260807115	8.288581833486004e-6	0.5395765119967447	0.4570875811691839	1.3907991671143642	1.5490314855497046e-7
ENSMUSG00000041453	Rpl21	Rpl21	19933	ribosomal protein L21	-2.6957035817457946	1.0111345971826922e-5	0.0019436851721352996	1	-0.7090430341947956	0.1536258157287873
ENSMUSG00000041992	Rapgef5	Rapgef5	217944	Rap guanine nucleotide exchange factor (GEF) 5	1.9771241909689707	1.0111345971826922e-5	0.8127098157306816	0.3700290550795237	0.0957824324605501	0.9215769182188844
ENSMUSG00000094724	Rnaset2b	Rnaset2b	68195	ribonuclease T2B	-1.1629513379551812	1.0111345971826922e-5	-1.7421140999390938	2.550821924468011e-7	-0.6804571576119557	0.006443256340699649
ENSMUSG00000032667	Pon2	Pon2	330260	paraoxonase 2	-1.8412238329068442	1.0162604639651478e-5	0.6503033914257373	0.15887679714676284	0.3352226979802105	0.2619916873380438
ENSMUSG00000058603	Rpl28-ps1	NA	NA	NA	-13.963812804255861	1.1190663001786343e-5	0.07713995625004512	0.9433921197450807	-14.087836410895582	2.894607887488178e-7
ENSMUSG00000097295	Hmgb1-ps8	NA	NA	NA	-10.173333685531139	1.1291768455857274e-5	-10.199231799020918	0.005195180404422701	-6.648793266641549	3.4932996364105286e-10
ENSMUSG00000021127	Zfp36l1	Zfp36l1	12192	zinc finger protein 36, C3H type-like 1	-1.6388003189924447	1.22420941220158e-5	-2.4725882142304205	5.709918299604053e-5	-0.6610278793902955	0.011747972465364624
