ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	CAST_vs_B6_logFC	CAST_vs_B6_FDR	PWK_vs_B6_logFC	PWK_vs_B6_FDR	WSB_vs_B6_logFC	WSB_vs_B6_FDR
ENSMUSG00000098188	Sowahc	Sowahc	268301	sosondowah ankyrin repeat domain family member C	-2.8758026534080736	2.0700030180059597e-17	-0.5459718754880387	0.031683750315611124	-0.8392041085519057	9.521964631642582e-4
ENSMUSG00000041992	Rapgef5	Rapgef5	217944	Rap guanine nucleotide exchange factor (GEF) 5	2.3575656300486854	3.030049060364856e-17	0.8922400364562523	7.669387642144997e-4	-0.07520062144754099	0.9629388608485994
ENSMUSG00000067575	Rpl35a-ps3	NA	NA	NA	3.8883108835342646	3.434270310107636e-17	4.011157908159752	4.2761031805814245e-17	3.53294929030251	2.2573061780227687e-14
ENSMUSG00000094664	Rpl35a-ps6	NA	NA	NA	3.8883108835342646	3.434270310107636e-17	4.011157908159752	4.2761031805814245e-17	3.53294929030251	2.2573061780227687e-14
ENSMUSG00000095526	Gm10243	NA	NA	NA	3.8883108835342646	3.434270310107636e-17	4.011157908159752	4.2761031805814245e-17	3.53294929030251	2.2573061780227687e-14
ENSMUSG00000028494	Plin2	Plin2	11520	perilipin 2	2.5535044267484506	1.7010690673576537e-16	2.032865170959342	3.455828900551788e-11	0.20259632306244624	0.7604997909475988
ENSMUSG00000084416	Rpl10a-ps1	NA	NA	NA	-3.517338183334572	2.0164398813361659e-16	-11.465697313619822	1.926334247535457e-19	0.019065800088653554	0.982953536428521
ENSMUSG00000030148	Clec4a2	Clec4a2	26888	C-type lectin domain family 4, member a2	2.1746051563003386	2.4071222160796227e-16	-2.36971870179539	2.919082723856887e-9	-2.563256540511538	8.577418615363163e-10
ENSMUSG00000104022	Gm37214	NA	NA	NA	-5.48830735778331	2.458575550826263e-16	-0.19322609968371374	0.6734016294772799	-0.38584728533214013	0.37463860255434883
ENSMUSG00000022587	Ly6e	Ly6e	17069	lymphocyte antigen 6 complex, locus E	-2.9075193357565627	2.824313855483321e-16	0.19961522774802348	0.49283398380764354	0.4207468711552295	0.09600557820647575
ENSMUSG00000064351	mt-Co1	COX1	17708	cytochrome c oxidase subunit I	2.1543872042618863	5.34423375433007e-16	2.3433825192142	2.38540989259514e-16	-0.3171451773266	0.2535967296831241
ENSMUSG00000097551	Gm7976	NA	NA	NA	-3.453520444344894	8.573486498109323e-16	-1.7132641242535775	2.632395695612722e-7	-0.33579963681847996	0.42475829645656865
ENSMUSG00000062611	Rps3a2	NA	NA	NA	7.554448113309009	1.3214340773549276e-15	-1.0309367924974544	0.5921090461191666	-0.05703947733095391	0.9931334347574505
ENSMUSG00000094403	Mir692-2	Mir692-2	735288	microRNA 692-2	8.811197512425764	2.149512538628319e-15	1.5035066302245768	0.5993503919635137	0.18561592757305684	1
ENSMUSG00000082926	Gm8172	NA	NA	NA	9.263155190926284	2.149512538628319e-15	0.8849920892310613	0.8097067155336483	1.781447327302267	0.6333991520750026
ENSMUSG00000037443	Cep85	Cep85	70012	centrosomal protein 85	-1.8783849327164504	2.225490991128621e-15	-3.5025027445318133	7.046141239604968e-22	-6.1145877853549075	1.400218956948614e-27
ENSMUSG00000035258	Abi3bp	Abi3bp	320712	ABI gene family, member 3 (NESH) binding protein	6.844117429843972	5.165238987137986e-15	0.7869001213601524	0.7978437793626375	5.053607171405783	1.7969755353770207e-6
ENSMUSG00000027315	Spint1	Spint1	20732	serine protease inhibitor, Kunitz type 1	-8.837141557413165	9.645640494613757e-15	0.8556468334626361	0.004116362722513553	-8.809830969870523	3.433331009559096e-12
ENSMUSG00000099375	Gm28187	NA	NA	NA	8.384314226629275	1.004336463637308e-14	7.250065670443721	3.770150987536282e-9	7.559813786027222	4.138567810800413e-10
ENSMUSG00000079671	2610203C22Rik	2610203C22Rik	72481	RIKEN cDNA 2610203C22 gene	-6.451160695516742	1.0089750772065317e-14	-3.1903972971890435	8.2856759718786e-9	-0.5784717404108011	0.23823589861990244
ENSMUSG00000020898	Ctc1	Ctc1	68964	CTS telomere maintenance complex component 1	-2.5982852719592957	1.8652510244260446e-14	-1.7039482195989415	2.8665521482824962e-8	-0.17833670818329445	0.6965493220499968
ENSMUSG00000015340	Cybb	Cybb	13058	cytochrome b-245, beta polypeptide	-6.541212369689488	1.9034608231588602e-14	-2.3589177508266075	1.518642523871124e-6	-2.2504137251795937	2.6271465505400097e-6
ENSMUSG00000025810	Nrp1	Nrp1	18186	neuropilin 1	-2.5784125297074416	2.003706155530328e-14	-5.495078916549099	1.1404952113013868e-18	-3.004107207897805	6.067474919808752e-14
ENSMUSG00000096712	Gm15454	NA	NA	NA	9.058238586692486	2.1928851544142056e-14	0.676828857823072	0.8057598672503571	3.5618311333059878	0.25789464094362624
ENSMUSG00000022671	Mzt2	Mzt2	72083	mitotic spindle organizing protein 2	2.0372472613599255	2.6633074670753267e-14	3.054427678261084	1.2103515884056278e-21	0.08277642654632376	0.9633036063846048
ENSMUSG00000040181	Fmo1	Fmo1	14261	flavin containing monooxygenase 1	-5.85341228206584	2.6633074670753267e-14	-4.934543304153549	4.8748803312959785e-11	-2.3286801449489833	2.1472157910782516e-6
ENSMUSG00000029059	Fam213b	Prxl2b	66469	peroxiredoxin like 2B	-8.045017153800817	3.2002936149528387e-14	0.20017553015225387	0.7065546591151429	-0.45150913342104415	0.4435096224153899
ENSMUSG00000023087	Noct	Noct	12457	nocturnin	-3.808011140803532	3.7160593652544375e-14	-2.4483636373989404	2.8218343894719245e-9	-2.619383233923633	5.142256759599841e-10
ENSMUSG00000021728	Emb	Emb	13723	embigin	6.556738682932058	5.269679006384851e-14	2.493407554698467	0.10969607679722179	-1.8908614412581704	0.6153539514739162
ENSMUSG00000047798	Cd300lf	Cd300lf	246746	CD300 molecule like family member F	3.276314653396875	6.338465095569922e-14	3.984301423995198	1.064543585802565e-17	1.772125811842106	5.056565600664e-4
ENSMUSG00000085787	Gm13092	NA	NA	NA	-4.584572073012737	6.340741522736099e-14	-0.48521138924551827	0.248362545496727	-0.09173401668614527	0.9199182526152214
ENSMUSG00000072812	Ahnak2	Ahnak2	100041194	AHNAK nucleoprotein 2	6.5699490098114115	6.810207507999452e-14	3.997295437064858	8.242154536626199e-4	4.200051615751159	6.098285790793031e-4
ENSMUSG00000033386	Frrs1	Frrs1	20321	ferric-chelate reductase 1	-2.378615678185348	9.374897545882386e-14	-0.013527065413153936	1	-0.11619192464217953	0.8211863112806477
ENSMUSG00000015355	Cd48	Cd48	12506	CD48 antigen	-1.8816096692415332	1.0296933316554338e-13	-0.05120369056560068	0.8953970385042594	-0.6579411383197894	0.004446087887334933
ENSMUSG00000032549	Rab6b	Rab6b	270192	RAB6B, member RAS oncogene family	-7.886261303583259	3.5008102355216786e-13	-5.957944798110763	2.8930039475990144e-10	-1.9871143392207036	1.3348754837919126e-4
ENSMUSG00000079293	Clec7a	Clec7a	56644	C-type lectin domain family 7, member a	-5.001505399726443	4.667885719206357e-13	-4.515515415577708	3.778184923746684e-11	-0.9230637223688293	0.004773689503133979
ENSMUSG00000058700	Rpl21-ps12	NA	NA	NA	8.427345822097898	4.857091316694254e-13	0.045378509442639346	1	-0.29014072917674943	1
ENSMUSG00000022106	Rcbtb2	Rcbtb2	105670	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2	-2.167835311832788	6.116980653117296e-13	-0.5514031117918232	0.04023071720763771	-0.3862119311593758	0.23793885277872226
ENSMUSG00000097815	Gm26809	NA	NA	NA	-2.1555731825766595	6.975772689533817e-13	-1.9987200323280965	5.381082754429168e-10	-0.6339488241645223	0.024341702437153084
ENSMUSG00000073412	Lst1	Lst1	16988	leukocyte specific transcript 1	1.5424569920156963	9.71827971039807e-13	-0.42650657393828806	0.10206337215086586	0.8294530855799396	1.0195221900196117e-4
ENSMUSG00000044678	Ly6k	Ly6k	76486	lymphocyte antigen 6 complex, locus K	6.14301873358357	1.0607069150680816e-12	4.675916249234882	2.2574377443515374e-7	3.4282380186838757	0.0017776631953002066
ENSMUSG00000055782	Abcd2	Abcd2	26874	ATP-binding cassette, sub-family D (ALD), member 2	-3.2873578940116577	1.2744760140366782e-12	-0.021958470025214564	0.9744439403658472	-0.8330644486950681	0.031770894728200015
ENSMUSG00000097705	Gm26740	NA	NA	NA	-8.007818999263865	1.3385868261701026e-12	-8.09560922881914	1.2203417825001116e-10	-8.113958308408016	1.914726036770971e-10
ENSMUSG00000049436	Upk1b	Upk1b	22268	uroplakin 1B	-4.875543832728039	1.3385868261701026e-12	-3.6352532985841055	9.694986862575339e-9	-4.097362939009077	3.903554023848871e-9
ENSMUSG00000044626	Liph	Liph	239759	lipase, member H	-5.42381510015719	1.6175506551813516e-12	-2.0763234237196615	2.6766088123288906e-5	0.40208748782824333	0.47820137950159153
ENSMUSG00000001020	S100a4	S100a4	20198	S100 calcium binding protein A4	6.268232213163039	1.936832181517167e-12	4.172742618630809	2.382175746072259e-4	0.8869266230293988	0.8282574092312678
ENSMUSG00000076431	Sox4	Sox4	20677	SRY (sex determining region Y)-box 4	-1.6757501977980482	1.9888444374262173e-12	-1.100736133986879	1.8377282703416614e-6	-0.45916871633385054	0.06331820795934394
ENSMUSG00000062758	Gm16477	NA	NA	NA	8.203659121210045	2.0451674065540395e-12	3.9005961324180216	0.08562720209006316	0.01776527278458121	0.998627327025244
ENSMUSG00000046364	Rpl27a	Rpl27a	26451	ribosomal protein L27A	1.7830678285239754	2.8436861918971437e-12	-0.295666577582659	0.32463063643902507	-0.06820306777472311	0.9037384604752053
ENSMUSG00000108173	Gm44231	NA	NA	NA	-2.1968893360768758	3.77268956202213e-12	-1.1312847848251828	8.54868894709653e-5	-2.250122243219769	1.145997162532947e-10
ENSMUSG00000078490	Cfap74	Cfap74	544678	cilia and flagella associated protein 74	2.3544581944652165	4.585967521531932e-12	-0.44227229023538733	0.46193699528311366	0.11649741371959474	0.9199182526152214
ENSMUSG00000015314	Slamf6	Slamf6	30925	SLAM family member 6	-3.5050088780688067	5.0532971579613224e-12	0.5836932970465049	0.08841539891025949	-0.7619683722164824	0.07631678097787473
ENSMUSG00000073599	Ecscr	Ecscr	68545	endothelial cell surface expressed chemotaxis and apoptosis regulator	-1.7998497079040179	5.894622011551117e-12	-8.19657592310423	5.62210703809687e-23	0.3810308386827882	0.1622038365383998
ENSMUSG00000097429	Gm26520	NA	NA	NA	-7.608906907173766	5.894622011551117e-12	-7.563054544062811	1.408557268115503e-9	-0.12895435595502083	0.9009798043283471
ENSMUSG00000080921	Rpl38-ps2	NA	NA	NA	-3.6464743104745065	6.402367940979757e-12	-0.8553595095417668	0.009925836913825883	-0.2730782187424848	0.5554816977665858
ENSMUSG00000041736	Tspo	Tspo	12257	translocator protein	-2.0560646527476547	7.261281604270202e-12	-0.6372312317812815	0.01989867453968012	-0.23489285633865703	0.5730555895193938
ENSMUSG00000031996	Aplp2	Aplp2	11804	amyloid beta (A4) precursor-like protein 2	1.4924973104121122	7.81439749702877e-12	1.233841584583448	2.3484817195201852e-8	0.8909454474575854	4.538309830223404e-5
ENSMUSG00000026031	Cflar	Cflar	12633	CASP8 and FADD-like apoptosis regulator	-1.4093625239188106	7.81439749702877e-12	-0.9237268123030579	6.077854419760742e-6	-0.041523647401165056	0.9348740453428986
ENSMUSG00000022769	Sdf2l1	Sdf2l1	64136	stromal cell-derived factor 2-like 1	-2.293035959087603	9.809459474784927e-12	0.07428357471794948	0.8638913676747957	0.9197975754871024	2.071532984121961e-4
ENSMUSG00000105814	Mir703	Mir703	735265	microRNA 703	-7.358573549070877	1.0240486633050082e-11	-7.488065785954208	7.048020530851144e-9	-0.37666383552070143	0.6405832305644936
ENSMUSG00000024776	Stambpl1	Stambpl1	76630	STAM binding protein like 1	2.403244519804352	1.1698050533848743e-11	0.48729333288654825	0.33936905099336934	0.5156051171572689	0.40843411669111485
ENSMUSG00000053398	Phgdh	Phgdh	236539	3-phosphoglycerate dehydrogenase	-2.0246232806372833	1.2162401956570138e-11	-2.5112000133308543	7.96619482779407e-12	-1.9562302363772948	1.5226700268032565e-9
ENSMUSG00000109429	RP24-344N22.3	NA	NA	NA	1.5980239339272109	1.601266814594922e-11	1.516198964348044	8.843383898686806e-10	0.49677593092810474	0.09435168566187893
ENSMUSG00000025576	Rbfox3	Rbfox3	52897	RNA binding protein, fox-1 homolog (C. elegans) 3	7.761416327792481	1.7217749678058985e-11	8.45649303067554	9.669578557484788e-14	0.0033509607231445903	1
ENSMUSG00000028391	Wdr31	Wdr31	71354	WD repeat domain 31	2.0189397959047253	2.0431541454281025e-11	-1.605413232085901	3.470108718837236e-6	-2.3001126338836544	7.677086927511487e-9
ENSMUSG00000021423	Ly86	Ly86	17084	lymphocyte antigen 86	-1.1116896964305607	2.2538383359367435e-11	-1.6215596035592792	3.1257417658932854e-15	-0.03466739938829775	0.9353063235408376
ENSMUSG00000021807	2700060E02Rik	Rtraf	68045	RNA transcription, translation and transport factor	-1.9627661368838694	2.387258419747905e-11	-1.6897840444863506	3.4275933205539206e-8	-0.41656632304083024	0.21114256217731503
ENSMUSG00000001761	Smo	Smo	319757	smoothened, frizzled class receptor	-3.5400927385583723	2.5343634020019804e-11	-4.886935086316996	7.029341456901552e-11	-0.4003314488582482	0.49134563288981986
ENSMUSG00000026335	Pam	Pam	18484	peptidylglycine alpha-amidating monooxygenase	3.5085437962010375	2.6753513242011224e-11	-1.759722342297849	0.1564102436625216	0.3181273640795005	0.8597139501630506
ENSMUSG00000047250	Ptgs1	Ptgs1	19224	prostaglandin-endoperoxide synthase 1	-1.284161130499879	2.6753513242011224e-11	-0.4371040266405982	0.02719781975113637	0.538480227108971	0.0030882799282748153
ENSMUSG00000022505	Emp2	Emp2	13731	epithelial membrane protein 2	4.8434032908006746	2.9880998597365e-11	-3.7897247820025957	0.13747752128917476	-0.19999112157705817	0.968714531777163
ENSMUSG00000036093	Arl5a	Arl5a	75423	ADP-ribosylation factor-like 5A	2.3022619181818937	4.6703384314797863e-11	1.3341467396076663	4.6773717494526116e-4	-0.04782323785703309	0.9803084368156143
ENSMUSG00000085478	Gm11851	NA	NA	NA	-6.346200090647163	4.945961147740907e-11	-4.912114110761841	1.7412586701819593e-8	-2.9050598905500884	1.5202248849788765e-5
ENSMUSG00000074800	Gm4149	NA	NA	NA	-7.346322291937967	5.011496216253326e-11	-0.8319674152287673	0.09321778061997028	-0.3979029416553554	0.6057344554537312
ENSMUSG00000036622	Atp13a2	Atp13a2	74772	ATPase type 13A2	1.5185239620744566	5.5121623163587005e-11	0.7359058058496666	0.002686665074832265	0.10097244481839185	0.9115853048960851
ENSMUSG00000009585	Apobec3	Apobec3	80287	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3	1.3518804898075307	5.655348039648006e-11	-0.6941444448582187	0.002722636904343878	-0.7003284939599284	0.002770707055613621
ENSMUSG00000052760	A630001G21Rik	A630001G21Rik	319997	RIKEN cDNA A630001G21 gene	-4.276134872293351	5.655957312346015e-11	-4.187162220408361	6.063407368735187e-9	-2.0968178031220823	6.44205587547605e-5
ENSMUSG00000097415	AU020206	NA	NA	NA	-2.7784319967116247	5.897449449998539e-11	-0.9730806388816048	0.00538620640333387	-0.9082924608705966	0.01341197303028565
ENSMUSG00000087575	Gm12976	NA	NA	NA	-2.561694640969504	7.53709128196385e-11	-4.013923616430391	9.346472650339882e-12	-0.3882922823505134	0.41445260311528476
ENSMUSG00000020773	Trim47	Trim47	217333	tripartite motif-containing 47	-4.7152121264087015	7.955187955100343e-11	-4.978347815723057	4.81715857495578e-9	-0.11429348896621282	0.9183519124281736
ENSMUSG00000033917	Gde1	Gde1	56209	glycerophosphodiester phosphodiesterase 1	1.756971052168376	9.065797654900288e-11	1.847054974968758	7.562266272215275e-11	-0.4954744093845068	0.2924383707149774
ENSMUSG00000002104	Rapsn	Rapsn	19400	receptor-associated protein of the synapse	-5.906546607704744	1.1078701752069226e-10	-7.460302712373211	2.6770932404227198e-9	-0.07919773400398496	0.9711832473132963
ENSMUSG00000101698	Gm29562	NA	NA	NA	-3.1368778816602485	1.126746756237018e-10	-1.5220710711903838	1.2180163120960312e-4	-1.4562868382786476	6.05077214438697e-4
ENSMUSG00000045287	Rtn4rl1	Rtn4rl1	237847	reticulon 4 receptor-like 1	-2.020230346929849	1.126746756237018e-10	-3.8751585365630934	6.106891831890922e-15	-1.1452263098805815	1.8100232173558906e-4
ENSMUSG00000024340	Btnl2	Btnl2	547431	butyrophilin-like 2	7.873865618621927	1.261957781420156e-10	1.94480785962803	0.5123498697933361	0.03896644894050453	1
ENSMUSG00000082884	Gm13339	NA	NA	NA	9.893530285999445	1.2989413323162314e-10	10.295226056795455	1.1918512640735938e-10	0.21615849216521754	0.9820763684796422
ENSMUSG00000056666	Retsat	Retsat	67442	retinol saturase (all trans retinol 13,14 reductase)	3.935946960548122	1.6687774203253826e-10	2.8244857212528056	4.8966942412436295e-5	1.7570528117322506	0.07294959029240325
ENSMUSG00000032000	Birc3	Birc3	11796	baculoviral IAP repeat-containing 3	-2.3801874795438946	1.7924246461476073e-10	-0.4725923039852935	0.2050122799936305	-0.6186903626202253	0.10692853809232372
ENSMUSG00000023452	Pisd	Pisd	320951	phosphatidylserine decarboxylase	1.400342243499207	1.9612312659146686e-10	0.9891432440939615	1.1868459292832464e-5	-0.45911216779801045	0.13878078211557113
ENSMUSG00000038235	F11r	F11r	16456	F11 receptor	-1.306580191034872	2.0382057923470446e-10	-1.1465061062351853	1.1357754787353122e-7	-0.830727805552342	4.8169038738664036e-5
ENSMUSG00000100405	Gm28911	NA	NA	NA	-7.683945198699785	2.076671896238636e-10	-6.692549824954132	2.6717898933166362e-6	-1.7564530374050762	0.009172822682843616
ENSMUSG00000020262	Adarb1	Adarb1	110532	adenosine deaminase, RNA-specific, B1	2.181429067682477	2.2057472977237675e-10	0.054781325369459	0.95321330007303	1.5261333109567032	6.105966295655413e-5
ENSMUSG00000106634	Gm43042	NA	NA	NA	-2.4719510702211953	2.58751635027997e-10	-3.101355536276817	1.3820927682926168e-9	-1.1198189612374891	0.002275113243739198
ENSMUSG00000017009	Sdc4	Sdc4	20971	syndecan 4	-3.6719451745885383	3.0626060766453367e-10	-3.928763161886786	5.561608718353196e-9	-1.071925718425706	0.026312056496048866
ENSMUSG00000090136	Gm10177	NA	NA	NA	-1.5924960547681606	3.0626060766453367e-10	-0.9461023647129966	1.7541943380779373e-4	-0.09312803211014874	0.8541625559937115
ENSMUSG00000026207	Speg	Speg	11790	SPEG complex locus	-7.419336314931631	3.1200453908049607e-10	-7.408676887885787	2.9128991543477802e-8	-1.5294549341528383	0.01701745507796591
ENSMUSG00000078588	Ccdc24	Ccdc24	381546	coiled-coil domain containing 24	7.77306782010719	3.142349368649673e-10	-0.05275092779902232	1	-0.021345314329832974	1
ENSMUSG00000105207	Gm42927	NA	NA	NA	-3.280479307914278	3.4024740807952415e-10	-2.3299853905069123	2.8396545799318325e-7	-0.3262800362363046	0.4511025263695825
ENSMUSG00000001025	S100a6	S100a6	20200	S100 calcium binding protein A6 (calcyclin)	4.518966376181796	3.441851258292202e-10	1.932284014970451	0.07149647086076837	-3.692113925559675	0.2059717480554798
ENSMUSG00000022901	Cd86	Cd86	12524	CD86 antigen	-1.272181766518127	3.753512625962456e-10	0.17174607551670112	0.5099428455857886	-0.3740775279535459	0.11312581444837821
ENSMUSG00000002014	Ssr4	Ssr4	20832	signal sequence receptor, delta	1.0463926850835221	4.1338022148026206e-10	0.06646920606210625	0.8183761867400754	0.11111050739801234	0.7219907731660417
ENSMUSG00000078153	Psme2b	Psme2b	621823	protease (prosome, macropain) activator subunit 2B	-7.317376569489637	4.35544707396525e-10	-7.498872439899103	1.3862694553657421e-8	-0.5179521259556055	0.5094577804122818
ENSMUSG00000017664	Slc35c2	Slc35c2	228875	solute carrier family 35, member C2	-2.3154453512360895	4.35544707396525e-10	-1.520750194323543	1.835610466068014e-5	-0.9419234548334181	0.009086939086409285
ENSMUSG00000020415	Pttg1	Pttg1	30939	pituitary tumor-transforming gene 1	-3.938183862376967	5.822109515840084e-10	-4.537924073442796	1.0018394783886524e-8	-5.813818201699638	1.7510186489647467e-9
ENSMUSG00000039934	Gsap	Gsap	212167	gamma-secretase activating protein	-2.1896559504899025	5.822159863339449e-10	-1.777877889862442	7.181525406698173e-7	-0.967415070324813	0.0047352477036225376
ENSMUSG00000107176	Gm9794	NA	NA	NA	4.724654313914032	6.061395678366745e-10	4.892396884158235	8.117683212485848e-10	0.091858199355488293	0.9614552261860356
ENSMUSG00000029096	Htra3	Htra3	78558	HtrA serine peptidase 3	3.5430115154005293	6.140706090092185e-10	2.7125353486604724	1.797450002347003e-5	1.0619816478308637	0.3782043644060685
ENSMUSG00000029484	Anxa3	Anxa3	11745	annexin A3	-1.0513244270577415	6.151993786427109e-10	-1.5630758461488794	1.1014858927234352e-13	0.07359124082152298	0.8337158874576421
ENSMUSG00000100627	A830008E24Rik	NA	NA	NA	-3.7988080311198553	6.303161612960157e-10	-3.2514636796043166	3.3298626802092964e-7	-4.598304781137898	6.508224805724044e-9
ENSMUSG00000108231	Gm4045	NA	NA	NA	7.600156386725144	6.820056749861197e-10	6.983548889819256	1.9470651366763744e-7	4.706059676390327	0.03174234517208335
ENSMUSG00000022125	Cln5	Cln5	211286	ceroid-lipofuscinosis, neuronal 5	1.4304588477720745	7.009212957822906e-10	-0.07927290686464815	0.8638431572976384	-0.5168900849725845	0.13706908404456317
ENSMUSG00000083424	Rpl35a-ps4	NA	NA	NA	3.883582182709881	7.009212957822906e-10	-1.115436144937692	0.2810372601558991	3.527619105496811	3.296023888996505e-8
